admin2Name,admin2Pcod,Year,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
Pak Chom,TH4204,2013,0.5117442673283177,0.5792377183583213,,0.7056906134373548,0.6237065450308814,0.7436793226848396,0.5674513210598527,0.6373452254929656,0.23365094737915293,0.3727892241602548,,0.545256406612319,0.5278237807346607,0.5536171534243013,0.4409100851130577,0.41065943593554555,0.6137762005328004,0.40641438819774633
Dan Sai,TH4205,2013,0.4770569655018093,0.5026801915328778,,0.7261073675988838,0.7578034514025004,0.7147178428614206,0.7076244001723556,0.6412793059060589,0.2288141006203731,0.29398877123051415,,0.5628901938254973,0.5857676713446014,0.5204319536135348,0.49922023784103153,0.4213748227173774,0.6165224695669166,0.40670994582963926
Na Haeo,TH4206,2013,0.5110076372924134,0.5559561182830071,,0.7296546803573538,0.7705364568947349,0.741271370952941,0.6848128814616395,0.6142462259498013,0.2747077697036344,0.3679073218749417,,0.585544178058984,0.5942579464243136,0.5519165765562494,0.5117116309655474,0.4004191731714935,0.6341042731562446,0.43578751361231916
Phu Ruea,TH4207,2013,0.5176889738977059,0.6249849552210196,,0.7260835810484014,0.7239407933135454,0.7306410943337729,0.6970519740286756,0.646869535965394,0.3103292715732965,0.44057067670086225,,0.576075412702382,0.5371524912953052,0.5591456019242588,0.5084409456930571,0.42774860182025787,0.6448031813839502,0.45156357671060665
Tha Li,TH4208,2013,0.594251235622396,0.6506525079871637,,0.7381013914466742,0.7646421221392263,0.7887135610530674,0.765702516627022,0.6458932277937408,0.39174875017998395,0.48333258873460844,,0.5853987144142853,0.5976328232471615,0.6173771208129017,0.589956035475801,0.4374352430364059,0.6893174531006292,0.5052075570679856
Wang Saphung,TH4209,2013,0.4499796513053245,0.5745956660107947,,0.7008849130916158,0.7717111054079605,0.7637970406998565,0.713725872178515,0.658284581848464,0.20252422567696843,0.3926252506503766,,0.5934081217987596,0.6247467757714452,0.623022280296872,0.5593695093972563,0.4774244530580861,0.6409275952765182,0.4685811651302906
Phu Kradueng,TH4210,2013,0.4668943044333802,0.6113756969885206,,0.7199022407960337,,0.7670116836448014,0.730442177322459,0.6245143568343718,0.2573503795329943,0.44759298676395637,,0.5952878408871342,,0.6148069864852007,0.5640757242760823,0.42716603944873416,0.6514936569661066,0.4814958261330007
Phu Luang,TH4211,2013,0.4218915762147925,0.5493775178343779,,0.6851392295450659,0.7896072023029428,0.7723607531376745,0.6410706754957597,0.6335647650131647,0.20296306331450656,0.3995329648322966,,0.5822236467484135,0.6448516165294835,0.62281019607292,0.508357789385331,0.438887388141859,0.6091555742374601,0.4397039357857921
Pha Khao,TH4212,2013,0.44542628496339165,0.6189393040899702,,0.7366500163285893,,0.7866075262789701,0.7441794349153492,0.6517369422003035,0.17229085395524568,0.3937061449717107,,0.5880933144799625,,0.6367984579154726,0.5867954794231071,0.480984005907285,0.6668681798337589,0.48126716631426114
Erawan,TH4213,2013,0.4179957008328112,0.5825033381780901,,0.7288742036571036,0.7778898135939555,0.7759649099335814,0.7164974006072575,0.6886688378775254,0.13451761446075777,0.37483140038707385,,0.5668418028586437,0.6135384025074977,0.636523640813361,0.5717708345232414,0.5107017781779474,0.6450688226500594,0.4563498256707649
Nong Hin,TH4214,2013,0.42978378401789596,0.5963584857736937,,0.7039351767123381,,0.7740418324748944,0.6862520447991627,0.667542871809966,0.2229235694699279,0.4337446736210171,,0.5893104293542014,,0.6405156231526081,0.5489039977146825,0.49748434809893494,0.6396046666775878,0.4792873118424421
Mueang Satun,TH9101,2013,0.7108788146533732,0.7172697798625548,0.6899733304096316,0.6681344020492695,0.7554198031558584,0.7469138321575225,0.7280203018753968,0.7690852354647824,0.5817241586986303,0.565812603866679,0.5734646252830445,0.54450514301182,0.6104099816299717,0.63343818646112,0.5969483213766353,0.6049033021850119,0.7258721585015299,0.5920567415267468
Khuan Don,TH9102,2013,0.75774620999648,0.7585320150618314,0.6944496141210664,0.6768333626560833,0.7520569005906119,0.6847392347974564,0.7221684586921814,0.7900848265871829,0.6185702445725703,0.6074385146408028,0.5642720530008463,0.5307668828735295,0.6194112660055775,0.6279485448401848,0.6202118263109514,0.6170008398292158,0.7297716604591546,0.6043940239116483
Khuan Kalong,TH9103,2013,0.7916659627061466,0.8135308736311171,0.7725072201017681,0.7843958431655982,0.6669106640800248,0.7950631439989443,0.7953011902305127,0.8077426359754032,0.657371183520577,0.6473776933129483,0.6146200324363441,0.5924222952134708,0.5910917661345468,0.6244529168756697,0.618021866602766,0.6106735398848179,0.7839662486368497,0.6163493797282429
Tha Phae,TH9104,2013,0.758044828283207,0.777093441843536,0.7390124957198578,0.7429934477894145,0.6875731940399044,0.7452122973786931,0.8001068014288714,0.8123751016664758,0.6311459146487277,0.6285072147259835,0.601015448010656,0.5806910459847677,0.6123977741765312,0.6018604623251366,0.6413646595416826,0.635095746428059,0.7612297464331399,0.6186714860906205
La-Ngu,TH9105,2013,0.700084211796011,0.754818475401569,0.7241946781546647,0.7176536645830095,0.4450628488999548,0.7266137895874967,0.7645272717198095,0.7775255676596379,0.5884143133759301,0.6189807566650637,0.6022233782493001,0.5804601833801957,0.5341004934671976,0.6161164992497785,0.6303962580708765,0.6209476280311665,0.682631327984337,0.5941089481833884
Thung Wa,TH9106,2013,0.7068991476671069,0.8164810243583489,0.7215635096569768,0.7293707627172954,0.3930965697269489,0.7915035596377722,0.7780984659649313,0.7633489878482603,0.6015953992239055,0.6388632165480592,0.6159239752939047,0.584817855647367,0.6667847477658762,0.6564334489574326,0.6243691254785574,0.6065645291846142,0.6840629182280149,0.6267513239396538
Manang,TH9107,2013,0.8135294425992914,0.8041520164308225,0.7919276541235566,0.8000733264055694,0.542171141715321,0.8289827052413247,0.8052036715237302,0.8132711081899401,0.6476536221455723,0.645076854750455,0.6378974757229786,0.623073557545489,0.5754947229823189,0.662537536204206,0.6319905398791442,0.6217501584256443,0.7689504775028565,0.6293367689630072
