system:index,admin2Name,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
00000000000000000231,Sangkha,2.6250875269834753,3.8016991843269854,4.0866114789704255,5.53048342064314,5.380920068681233,6.173046412072103,3.697652751951355,3.029500531189495,4.319510760992635
00000000000000000232,Lamduan,2.0869032131221896,2.8949194143191725,3.4393794954903507,6.48494515815416,6.257074412578695,5.294255750634301,2.3267541251801505,2.4720339259329944,3.833754637891192
00000000000000000233,Samrong Thap,2.097471975467187,2.763952541561198,3.227751521800809,3.126878424657869,5.5417153052485775,6.265291405273722,2.9861145906450512,2.3095409503323885,3.415960664687415
00000000000000000234,Buachet,3.412679042157426,4.973392243758848,4.658362843083197,5.9390712601633515,5.657060342751575,6.46577675099324,4.460957658473503,3.60412097694162,4.967272308172631
00000000000000000235,Phanom Dong Rak,3.6756482917908104,4.902327849226226,4.217083785348446,6.2765724514351415,5.928421606284936,6.7355200007351,4.746022130308928,3.9747624235162022,5.092930585430689
00000000000000000236,Si Narong,2.641770923255546,3.4939328670456375,4.1650282572936,6.421837908846682,6.333404566325207,6.535905718298385,3.4583784069047705,2.902782605368464,4.447760871576392
00000000000000000237,Khwao Sin Rin,1.7915406735069361,3.2585785934760882,3.5748011238698356,7.000441699947927,8.334328059898139,6.649435826641461,2.981512664791782,2.2547928127656784,4.54033897215738
00000000000000000238,Non Narai,2.241348683529824,3.3620610160135915,3.48655557735806,3.3222308345810094,6.898397248509117,7.1900989026809805,3.9949938971419963,2.5920961591331886,4.138396880461022
00000000000000000239,Mueang Si Sa Ket,2.23128166076031,2.7828637439839645,3.3010385005066323,5.33500516417716,5.000528162208127,6.363553972485648,3.3552358196485184,2.613103518242725,3.8389400133407388
0000000000000000023a,Yang Chum Noi,2.3683575451142684,3.2579218377592905,3.465602624634542,5.625983698107658,4.611259940886807,5.035720641002066,2.9447416757079776,2.510989867203836,3.7055348463504045
0000000000000000023b,Kanthararom,2.2645895062788712,3.246408939394707,3.4036489812088293,5.974220018954048,5.444709035992259,6.053726373677028,3.738327219356823,2.871239676577959,4.240453618507892
0000000000000000023c,Kantharalak,4.590309893758464,5.377555256335293,4.841677003863049,6.37413777586854,7.9945851689658705,9.045952110142608,5.743850363970415,4.505383026905758,6.142325591452342
0000000000000000023d,Khukhan,2.32428934092547,2.6597895254386605,3.147960597045428,5.0191745772960195,5.563268291637315,5.84119586179492,2.8420555968378745,2.6380871124889413,3.7661110454737643
0000000000000000023e,Phrai Bueng,1.9238704392058261,2.4157284899182456,3.386339064140095,4.767775750316055,6.074969307990715,5.920292635594094,2.824175478313578,2.50172308831207,3.607032830818959
0000000000000000023f,Prang Ku,2.229895922552793,2.7942490132016364,3.729703919669981,5.187130447866235,6.6568026256594495,6.109889029448186,2.6997684575824983,2.4801534550956625,4.016752245651301
00000000000000000240,Khun Han,3.691621317753092,4.586034408358681,6.06372825617854,5.46204552813647,6.843011485683914,8.218976545874147,5.488067409674928,4.066140120373304,5.408781984352334
00000000000000000241,Rasi Salai,2.1794794211138226,3.117252863338231,3.541211721260559,5.2393118252386595,5.24529486042668,5.525249281202039,2.8891409456627515,2.340373365842046,3.733303754646205
00000000000000000242,Uthumphon Phisai,2.2833033552954145,2.7096285852967603,3.393045636912211,4.18869896275647,5.751240376993701,6.351390508491774,3.124470600460525,2.357918434924946,3.6151259520053056
00000000000000000243,Bueng Bun,2.3312970356476828,3.456377028365342,4.0138265431683475,5.220641226167638,7.284490232604926,6.688429942790557,3.897082157492015,2.6438793205317226,4.3597721712887365
00000000000000000244,Huai Thap Than,2.3573647711306953,2.9652208057057385,3.0154446096950727,3.27380797621024,5.798465261003755,6.19731630030682,3.360441555828034,2.4585383542373997,3.597694880220677
00000000000000000245,Non Khun,2.6757732147493054,2.9603350975457596,3.621337477946445,5.915858539650958,8.350999084196744,6.492095229026309,3.3638146826972015,2.727896281316646,4.592360956684916
00000000000000000246,Si Rattana,2.4275010468615883,3.261798703478279,3.5689114282112153,5.278529411614596,6.000742754096277,6.820287265848748,3.9358429649296234,2.960565274716985,4.305226758766941
00000000000000000247,Nam Kliang,2.6635538894555757,3.723022715004015,3.235749032743717,5.59772706805429,5.934552498440911,7.146136532029416,4.115017435486871,3.0755882705638635,4.568929711694926
00000000000000000248,Wang Hin,2.4050919300884153,2.912021165941202,2.944511041862457,3.9909480615677415,5.311348240124129,5.65538599581278,3.1999832349473856,2.831668667146943,3.5951146164870074
00000000000000000249,Phu Sing,3.052373241919235,3.936241815741523,3.5741463180663438,4.89348556663055,5.3807766866899875,6.382440704348573,4.219757920139072,3.231702435403693,4.53357616000494
0000000000000000024a,Mueang Chan,2.6428327494390342,2.833250506523757,3.2849283991345057,2.7688873376226897,6.727031907099234,6.673267325788553,3.4696955644583376,2.5302178200589784,3.768650037648902
0000000000000000024b,Benchalak,3.342675555483185,3.920868720095998,4.482741201786507,6.279671477136717,8.265500077902763,7.139741689630928,3.9735672555879433,3.193748146351352,5.132955204621902
0000000000000000024c,Phayu,2.17246575396287,2.4249708706634125,3.3706922693515957,5.097125120667858,7.31917246419355,6.067037772108711,3.1389726644589877,2.434406186726998,3.6777065610186956
0000000000000000024d,Pho Si Suwan,2.354363926462325,2.9464987066289696,3.310290305850858,3.514040103068765,6.6808748930235025,6.441784716715135,3.5737133686638165,2.5202719554333637,3.8183336529833753
0000000000000000024e,Sila Lat,1.797686759158191,2.9344601514815505,3.6180741305169053,6.529709451200145,5.068141021827212,5.761468020638381,3.344772221853939,2.27662342989367,4.015314748029317
000000000000000002b0,Mueang Udon Thani,3.95498314085854,3.1528726624230483,4.842054097131593,4.93827785246654,,5.609202978117159,4.37641203433668,3.4480777556771356,4.230123607243205
000000000000000002b1,Kut Chap,4.8759230511454525,3.652603917977382,3.8696342238846198,5.596795498469108,,6.572399414257118,3.845719043033371,3.63362065826469,4.693488784150539
000000000000000002b2,Nong Wua So,3.61600829493531,3.9246039163364377,,6.340058670703174,,6.397384091052944,4.705300075275668,3.9531671700135114,4.736438264407816
000000000000000002b3,Kumphawapi,2.7442806928556456,3.2269535298306327,7.457773273503506,4.577093146604004,,4.890784138807265,4.0593161986744235,3.1196585747474757,3.708962012554275
000000000000000002b4,Non Sa-At,2.2414154320240387,3.3166659059783283,7.254374562446348,5.0061536773241455,,4.695622331808283,4.202701326963516,3.255974977065377,3.7272308531319984
000000000000000002b5,Nong Han,3.090542328109641,2.9243171428879235,,5.153290586389753,,6.498651921752003,4.167135117666682,3.139555399776117,4.141338214239767
000000000000000002b6,Thung Fon,3.6841402665889307,2.876361334507095,,5.54300535647372,,6.4788541093766865,3.7160987642867784,3.0611767011664304,4.228974298827173
000000000000000002b7,Chai Wan,2.822966369760771,3.1393838433707364,,5.308754131543072,,4.940663350302165,4.08967333726041,3.2442805300927398,3.9560128081178227
000000000000000002b8,Si That,3.115073669739389,3.6069068369822563,,5.4197379176946185,,4.359348789564536,4.0063455741489316,3.2237397874684257,3.9865344369746234
000000000000000002b9,Wang Sam Mo,3.0677432465666765,4.119988630660304,5.520034925486906,5.889394377600311,1.139030950306563,5.888080449336566,4.540685922086501,3.440446551955428,4.51307498040572
000000000000000002ba,Ban Dung,4.069183336732649,3.131030563017997,,5.470408968861113,,6.290801969728101,3.7570070810947755,3.38693147221887,4.356525286017644
000000000000000002bb,Ban Phue,3.626796366919326,3.6530547674555156,3.9863058986235163,5.6729216871545685,7.130249914064701,7.3515212306409605,4.256628030232423,3.750040075464341,4.684863989179451
000000000000000002bc,Nam Som,3.3315994144627386,4.871510180799058,4.796580709052234,8.731266904641624,8.29651082406969,9.713914455340896,6.258240749833697,4.914114301119432,6.2915900031036465
000000000000000002bd,Phen,3.892183776202027,3.03668555509189,,5.435064410586828,,6.571939330790876,4.287753260421307,3.3196274896246867,4.409127123124307
000000000000000002be,Sang Khom,3.9141237952872774,2.966450222586142,,5.338647232568123,,6.319805301698999,4.091872803258031,3.265469907970198,4.284165493912709
000000000000000002bf,Nong Saeng,3.3896460119387,3.780976029578012,,4.961558876211413,,5.820444338773697,4.365114898492925,3.3819050282855994,4.2464828260047724
000000000000000002c0,Na Yung,4.966308253176056,5.667655105918624,5.1044289819711866,11.56947624690879,8.197977306429673,10.929135803790565,7.355943440249996,5.440065213679216,7.315022371809219
000000000000000002c1,Phibun Rak,4.107426191104123,3.122352792827845,,4.982987182330357,,5.8388828573219165,3.8486563603453705,3.299306563245973,4.17985483121958
000000000000000002c2,Ku Kaeo,2.814899144135947,2.926189717093628,,4.994817313643715,,4.1399900063575314,4.318918050121528,3.108641048387608,3.7647945185605356
000000000000000002c3,Prachaksinlapakhom,2.8270058121223274,2.800253956795174,2.6028488504230416,4.621082281069473,,5.736327080583894,4.168683393589921,2.984402722826538,3.8062462010980407
000000000000000002e8,Mueang Roi Et,2.4515236932486086,2.3997605084352784,3.2913665470844853,5.2804780734438275,8.119427369504278,7.680110607446712,4.426241114141455,2.4812623335330044,4.512348072347078
000000000000000002e9,Kaset Wisai,2.029330200873529,2.3555280486683676,3.2589196702221006,5.31549020107031,6.057737105122072,6.025217191928167,3.5886789677791473,2.330727415452621,3.9861105625653552
000000000000000002ea,Pathum Rat,2.393776585240732,2.507506279604068,3.2037626245496944,6.259321053724599,8.670671353915559,8.23819646000307,4.454351983491335,2.2790065299118125,4.856123537829963
000000000000000002eb,Chaturaphak Phiman,2.1541023983704983,2.3199882530052753,3.224074128610907,5.394343427090243,7.5084204649580695,7.561624319052555,4.345600912236336,2.305651880508888,4.502803635924219
000000000000000002ec,Thawat Buri,2.3517273140781483,2.4873620305715787,3.3508671167362896,5.54966272809341,6.037979127776565,6.81451595615444,4.217536881966562,2.3449358185541023,4.1162216837624355
000000000000000002ed,Phanom Phrai,2.3251961362592213,2.6453612260326453,3.4139094086753796,5.197631059572964,6.735205475842368,6.603675928367615,4.00982351688665,2.3546856327937977,4.019508277434852
000000000000000002ee,Phon Thong,2.8488875806436083,3.831472893563578,6.18546392761944,4.593285288095908,6.674763651346713,5.795706108062266,4.032726413473259,2.8537464982694383,4.267403849997376
000000000000000002ef,Pho Chai,2.783634559472306,3.5535092051484556,4.860883628288688,5.232623468121945,6.813111603564243,6.178312149439194,3.9536433811697913,2.804280245666352,4.335315850878871
000000000000000002f0,Nong Phok,3.3503906846767118,4.6335918841501265,5.559125248043484,5.456755849782811,6.958071693301576,6.1245627500848805,4.49669285703174,3.1678205266655333,4.576265122520261
000000000000000002f1,Selaphum,2.6224922384901492,2.9477313842233213,3.7917157300198734,3.8451628245534755,5.590684807450208,5.332039549922466,3.679152996407717,2.412237412208446,3.61227169044883
000000000000000002f2,Suwannaphum,2.119540580933371,2.5617912790115076,3.700331085858839,6.11818480127198,7.0395122417670954,6.453816306076552,3.7822709241279346,2.4046933942939717,4.243343100233313
000000000000000002f3,Mueang Suang,2.278538864942493,2.632003649276924,3.1758855703213706,5.231438891977113,7.598355152975472,6.991184962272295,4.339367269495015,2.4205419131675137,4.435521884967302
000000000000000002f4,Phon Sai,1.7201520467056102,3.1685800585983817,3.4522876327944347,6.229484844770961,6.105909206279994,6.58684790339497,3.8914064891690647,2.232343097727292,4.234100862003607
000000000000000002f5,At Samat,2.7818898287538554,2.6599485811037504,3.4581575739699097,5.360039295696102,7.282069750104776,7.053981782122757,4.547041544299003,2.513440303037044,4.384046882300588
000000000000000002f6,Moei Wadi,2.6147035162552683,3.649477387439174,5.023145967939026,4.41011109130011,6.731051413062682,5.857029866646369,4.043710337725113,2.8648362249626675,4.2157249782676915
000000000000000002f7,Si Somdet,2.3717181443415285,2.3621331393337623,3.228438858572762,6.491742982915374,7.537073270180525,7.9271904866891605,4.161792638660758,2.297385195423458,4.5983750617839965
000000000000000002f8,Changhan,2.810703293540755,2.563887549277501,3.906729955746524,4.9017079776191075,6.376293856530579,6.8974373968124345,3.523326414854239,2.2022252143342946,4.021003153989162
000000000000000002f9,Chiang Khwan,2.5322245270201535,2.323093622784763,,1.9918935116884104,4.459087502690813,4.122362541343428,2.553465105745128,1.883631011773929,2.8653054703753558
000000000000000002fa,Nong Hi,1.8227149417027755,3.0713714055774517,3.495030379895715,5.705328945812319,7.119268054621677,6.75783839346492,3.994987203566028,2.336962123215239,4.194155408889732
000000000000000002fb,Thung Khao Luang,2.695210242398194,2.642578280101752,3.3227958511590625,3.9174241547657096,5.214187710632803,4.647560899734288,3.3225367834150346,2.2888300301751214,3.306483855210765
0000000000000000032c,Mueang Mukdahan,3.9196400352960383,5.295749001298007,5.80687071319576,5.3472394329376005,7.435002310538772,6.025450741897681,4.426927951512752,3.463138070961716,4.87961142147865
0000000000000000032d,Nikhom Kham Soi,3.8902018542829926,5.935189671513326,,6.285783290992571,6.401503700284412,7.100428820955454,5.253476952139123,3.9397492840644346,5.376843904514333
0000000000000000032e,Don Tan,3.4029440107520332,5.692484143580403,4.453804350900944,6.388439349813486,6.384744462458663,6.415679757502881,4.938431013573404,3.7655059684845,5.023739626793924
0000000000000000032f,Dong Luang,4.766002192654971,5.1719845862986835,9.485622981254934,6.634558098025248,9.830379267547531,6.697510637003383,4.941979959733408,3.83538529957799,5.852987484624882
00000000000000000330,Khamcha-I,3.569218795594364,4.158258567365772,1.0979479672613555,5.507144516371288,11.77870558738797,6.858039414019598,4.506773100924767,3.142486860508872,5.051060869076447
00000000000000000331,Wan Yai,3.850722783474228,4.326129050174659,4.481685125635284,5.197829612830327,7.181525622624348,5.842686257029286,4.188203292019673,3.431908491245685,4.523645267527234
00000000000000000332,Nong Sung,3.7239901693295385,4.33238123723381,3.1038342244775743,6.161457542263434,8.587477067722064,7.5531429438947395,5.2274306593786495,3.423512840407912,5.146706584372158
0000000000000000038a,Mueang Chiang Rai,3.530718519783811,3.893210029119094,4.845158731139072,7.226706240110549,8.00911129615615,7.73018943243172,6.7305064644539705,4.392931880583742,5.516671058431353
0000000000000000038b,Wiang Chai,3.4915704883830982,3.142794928137054,3.6464934231072554,7.907492533545204,9.484527919911491,6.501501755597795,5.95372331176701,3.7026756312192854,5.078636301863605
0000000000000000038c,Chiang Khong,2.354031645865653,3.0812615185663055,4.880267326624948,8.126292243000039,8.338954037151206,6.822836500694099,5.484749805507592,3.586598520354904,5.2645857343281985
0000000000000000038d,Thoeng,2.974643168882228,3.540598615822447,3.5667873406729167,6.7146987552748145,7.566536596621245,7.812225351105972,6.6953927535127065,3.5046915233891194,5.265838529632336
0000000000000000038e,Phan,3.2471209970275954,3.297844297273111,3.342965349664891,7.419993369109741,8.46105206629614,7.745118566568483,6.559867659237598,3.5353309928810575,5.439941464965621
