system:index,admin2Name,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
0000000000000000002e,Mueang Sukhothai,0.33482089499881734,0.5175858855247497,0.4633706107765131,0.4666256110622544,0.3864799698694695,0.46347973499743145,0.4543343408468334,0.5424832381780268,0.1985017953663791,0.5670685648918152,0.5124435424441482,0.4462184551735826,0.5451320244253006,0.5333174398024789,0.4557473545040955,0.40726964470604365,0.4542858058255094,0.4338720497752725
0000000000000000002f,Ban Dan Lan Hoi,0.26498427747575526,0.5096659301929501,0.5312320783337582,0.5590938042696353,0.6253132051763568,0.6868476090411153,0.6229396793892558,0.45142297297936446,0.09428870632053836,0.4186917471512066,0.4243302163734212,0.39224513276638245,0.5362828684919049,0.5410914717423432,0.46730377776377313,0.201921169120902,0.551589472845281,0.37929961062213036
00000000000000000030,Khiri Mat,0.2996955701465264,,0.5116429139140954,0.5584224673740564,0.3816070877721789,0.6735356572337989,0.5481822186090538,0.49222786289494963,0.1126637986915034,,0.47072335529359705,0.480730008504671,0.5434375872871572,0.5609838660065144,0.48620937701242517,0.3113960334784978,0.4898255122846416,0.3783581668940641
00000000000000000031,Kong Krailat,0.39865107577946246,,0.3960684476357721,0.4067456038414307,0.07167971828012525,0.5574085804871527,0.39298871718295453,0.6415953191147445,0.3012723875615713,,0.46451169835966705,0.46581847817810146,0.5279018888897997,0.55213018728636,0.4653107291267684,0.5552273320752956,0.41567269038941074,0.4630796189073927
00000000000000000032,Si Satchanalai,0.2918868611386166,0.3363096800135602,0.5460430374429317,0.6078830199179706,0.5937952809512158,0.5798670760929796,0.5434497216313748,0.43547574905434705,0.06703348454096911,0.3902460052384303,0.45966975532659043,0.5167912138285231,0.5777176944837588,0.4805198220785961,0.3991602844283003,0.2357682911856233,0.4625646284363693,0.31802069294211516
00000000000000000033,Si Samrong,0.2924627525669145,,0.5828837220712608,0.5416635750718681,0.4753679298522564,0.6264193655096442,0.5322069054598944,0.46858831751282043,0.1731723377814,,0.5441321361284563,0.45221647875402743,0.5364223528851936,0.5166362385078301,0.4462243263732128,0.2977179382318553,0.4959594968408192,0.4064932347468721
00000000000000000034,Sawankhalok,0.3026231076996686,0.4908244027306201,0.6384636426063159,0.5438471355693423,0.470543152843525,0.6157913963031362,0.5931079694848649,0.48805817155961906,0.17168423014280207,0.46182493890719073,0.5668512294028865,0.5156102372143149,0.5242410938209805,0.5604276935130574,0.5064207664258231,0.35508708269588135,0.5216104911718823,0.4416783831585278
00000000000000000035,Si Nakhon,0.2925356068654008,0.4192718516054601,0.6631020194884074,0.5555450020836188,0.47035718193578135,0.5988899366771572,0.608484208363381,0.4800473028442812,0.16843071494294098,0.44866707183544163,0.5763015027540929,0.5390722564520907,0.5384662860871259,0.569709404128963,0.5346419706970723,0.37765179537509175,0.5102076738219105,0.4603609064571522
00000000000000000036,Thung Saliam,0.333638216981876,0.54238744965153,0.546416777309085,0.5749720044500397,0.6552368388618234,0.6727875117814379,0.558560039417838,0.44071251930289823,0.09555220379818143,0.5104413732195919,0.45362548464288655,0.4894463024342156,0.5695659210619353,0.5395039049493504,0.4189422014744115,0.26957394778993715,0.5217738274536656,0.3738285217104066
00000000000000000057,Mueang Ratchaburi,0.5657056157120751,0.5401350517338338,0.524115999585907,0.5009866690121028,0.6287080222840803,0.6630763212629611,0.7031513585218685,0.6028920488239272,0.4277127653477911,0.49922590951528945,0.3833125265073765,0.4478155552223219,0.5658562045320811,0.6200418257600967,0.582823599631148,0.484910008563195,0.6032857590971596,0.505310632495719
