admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Phen,TH4119,2014,157.79773554933942,307.10059308211225,346.9742886716066,343.99168296668574,335.0248423880775,50.99113334191812,9.92284025385198,2.6055606093127657,1554.4086768629045
Sang Khom,TH4120,2014,166.27902311594679,327.8707427405104,460.3145198361281,373.4428779290195,366.01451746240457,58.71150462778309,19.335687367322578,6.488366256182707,1778.457239335298
Nong Saeng,TH4121,2014,132.02785562060694,218.97421080430786,179.1313675071075,296.85138424968983,289.0506721095287,44.02334179044207,4.868802439052981,0.1895568312483502,1165.1171913519845
Na Yung,TH4122,2014,163.2149817943573,200.66858386993408,301.22548961639404,335.6613726615906,348.99247694015503,91.30651378631592,37.711785316467285,2.7795298099517822,1481.560733795166
Phibun Rak,TH4123,2014,155.07487329528985,276.28333863682536,351.3266236678415,331.1946153441832,311.57681726232687,50.99585881972846,7.891388233203868,5.050357925205478,1489.3938731846042
Ku Kaeo,TH4124,2014,183.62411990291193,238.6420530191516,296.49982647187204,328.854615683157,310.0590379334088,48.24659874712352,9.484159026352616,0.0,1415.4104107839776
Prachaksinlapakhom,TH4125,2014,160.8153702556859,253.59873901089492,240.02077441124175,311.74814679540447,283.76580198642404,49.670353911388894,2.0917576168688785,0.0,1301.7109439879089
Mueang Roi Et,TH4501,2014,184.07224153265582,240.83086495425567,253.00554177555603,268.6985465656717,291.1135814330809,51.71666246067157,28.844231326920873,0.6235240454386751,1318.9051940942513
Kaset Wisai,TH4502,2014,143.8635157217999,233.35828605428244,265.2739340276594,257.8240066124927,232.8651730882243,78.00119780101117,42.8921473725705,2.3079554167097234,1256.3862160947501
Pathum Rat,TH4503,2014,127.55764629691593,215.94778647995886,245.296668608132,255.85265110769836,225.9855980680346,51.05065261252078,59.729671938027444,5.4092250175195415,1186.8299001288078
